x0,x1,x2,x3,x4,x5,x6,m0,m1,m2,m3
1.3956620615323696,0.9965469555614086,-0.7256507978893922,-1.3582011645367131,-0.9740248903870591,1.7486801279610313,1.4117136158142056,1.0,1.0,0.0,0.0
0.5877791883623908,1.8567594262898444,-0.49675338573006617,-0.8252332573720969,-1.7037508430327046,2.1632632798146787,1.25068378777818,1.0,1.0,0.0,0.0
-2.753161878648849,-2.168525802191716,-0.49290662723127887,1.728116742302282,0.6568314019095789,0.5834940131292498,0.1885938412743523,0.0,0.0,0.0,1.0
-1.0457097563008804,1.111511233816683,-1.0628856473181951,-1.158652835822184,1.218383105658209,-0.9251558260429835,1.2875855445691438,0.0,1.0,0.0,0.0
-0.9138014230190153,0.32918096291640087,1.1451469922149102,-0.1683586693901472,1.1738266367353245,0.962519967034513,-0.42095773657486824,0.0,1.0,1.0,0.0
-1.3819922812175585,-0.6080406597632864,0.06509751526429752,-0.4416545277835987,-2.078726365299264,0.4843272157673109,1.2293939693880287,0.0,0.0,1.0,0.0
-2.281258253779948,-1.2852654640517789,-0.44932513901232163,0.6170900726907075,-0.6027861947602591,-0.5195620616118198,-0.9758974917659846,0.0,0.0,0.0,0.0
0.7687311955841571,0.9644740289621145,-1.5426970475396997,-0.5559479880973793,-0.4927713993985596,1.9971796636778496,-0.5498202486395595,1.0,1.0,0.0,0.0
-1.0783962049023272,0.5569538849060613,-1.223135613245068,-1.2334317035481248,2.0708910558887377,-0.01689277497952446,0.22718120348554716,0.0,1.0,0.0,0.0
2.6553257548541063,1.6209427911099974,0.5727590215182772,0.828299233323321,0.5476300061067576,0.7450775711063558,2.076993507270845,1.0,1.0,1.0,1.0
-0.6885410854151439,-2.233243709299183,-0.49464342658248045,-0.7585763697423384,-0.7940523980315157,-1.8018401570765366,-0.6851635892713721,0.0,0.0,0.0,0.0
-0.6991359060685458,0.0986702033493726,1.7126135383607268,-0.46937600613732355,0.24361563825546872,0.8309220139266931,-0.14599881999003916,0.0,1.0,1.0,0.0
-1.0500707061856396,-0.23729600131060424,-0.02899989151561344,-0.27026344406209535,-2.1551302038846063,-1.632106379730744,-0.2561646905627337,0.0,0.0,0.0,0.0
0.16290571069015447,2.239749547246716,0.9094081494869233,2.4980764213066724,0.8082394264621627,1.108945480431386,0.83019774820782,1.0,1.0,1.0,1.0
1.8096403577548248,-1.2725740937943915,1.0035998383863014,-0.7778228708755924,0.29847576993793656,-1.2879472702563697,0.08413041776232422,1.0,0.0,1.0,0.0
-1.2211731026371127,-0.8118292461625883,-0.3936819435990777,0.621736938999482,0.5453136106631249,1.617280257347486,1.9075927240248365,0.0,0.0,0.0,1.0
1.3402288015553359,0.3376811071697995,0.4471830953852368,1.5600954702403311,1.2574982788411653,-1.7530456079815449,-0.453394213363466,1.0,1.0,0.0,1.0
0.9098241637454189,-0.7489101522588745,0.13259931923262414,-0.25486257376224486,1.1283272979789836,0.27996422169208035,-0.8084976275762019,1.0,0.0,0.0,0.0
-0.964712891175751,2.1708955803160768,0.6033273929744155,-0.7731031350406302,0.3615687701528225,0.39916528063898193,1.4674621111717006,0.0,1.0,0.0,0.0
-0.04266200151963295,0.7757439444810367,-0.2865061977286093,1.3920795396347894,-0.8761081065093657,1.5334072644501238,-1.4699188426611032,0.0,1.0,0.0,1.0
-0.20896122137657802,0.41003976243014006,-0.3095425805808144,-0.09961586869010686,0.936793273110602,0.2157871902675087,-1.8536454277801826,1.0,1.0,1.0,0.0
-0.9187160100548032,1.3696375657788187,1.6937882386883834,1.001325578328374,-0.042236986575566626,-0.9775943365397186,1.675150641296284,0.0,1.0,1.0,1.0
1.6795676734132177,1.2585702379337758,0.05382616736496049,2.2514424802190725,0.059191868022324234,2.4195703095399175,0.9649922716783752,1.0,1.0,1.0,1.0
-2.173907022410024,-1.0260679845582559,-0.07430638868557427,-0.7120062159352538,0.1877251048227585,-1.1009693952549133,-0.25728465147204915,0.0,0.0,0.0,0.0
1.0073507397214507,-1.5584600071748347,0.13954481624319948,-1.7731855116953699,2.1271486256787675,-0.18890115102121652,1.535522370082707,1.0,0.0,1.0,0.0
-0.61259320346907,1.1979207562697036,0.4901189394094015,-0.3800870679330248,0.6091668897034839,1.2193355133882888,-1.4732446122882599,0.0,1.0,1.0,0.0
-1.9754659821353706,0.878640527029458,-1.2982165467231894,2.587897091250167,-1.0106191965724125,1.2433538680897347,-0.5542313026215255,0.0,1.0,0.0,1.0
0.7921028820123317,0.6315994553891973,-1.9743685258558923,0.09854363810487132,0.8057683190756112,-1.1201767948674775,-0.32673061966341144,1.0,1.0,0.0,1.0
-1.3090329082099046,0.7154403234245739,0.9110894622802402,1.3058806878678415,-1.0273380604315845,-0.8182936364521846,0.6297928683308636,0.0,1.0,1.0,1.0
1.4533036964363308,-1.1512540861717557,-0.3060719261569449,1.0010674006019111,-0.7028951125341458,-1.0289085041648465,1.8991606850098341,1.0,0.0,0.0,1.0
-1.1258211333971215,-1.3790499970458094,0.8963315358328805,0.6100525175374011,0.8064057289928236,-1.8019718239116176,-0.7679229446683913,0.0,0.0,1.0,1.0
-1.5073006732791598,1.1906940777115083,1.4073162421014054,0.8625296999152137,0.31405291228682,-1.050260568848558,0.7218261395291876,0.0,1.0,1.0,1.0
0.3022598096111845,-1.4724863335943985,-1.22660159708213,-1.6929302523827756,-0.15296147406540384,-1.1107782001545154,-0.0988330357496866,0.0,0.0,0.0,0.0
-0.9135151521400579,-0.6738087124223257,-1.8748957064091938,-1.0453850220681424,0.10735946390193118,-1.1720339644797895,0.37042663598600833,0.0,1.0,0.0,0.0
1.4437506384225318,1.222436262569421,-1.116668491389346,-0.052068324941983435,1.1793959607318043,-1.6422674477834227,-1.3703267903987142,1.0,1.0,0.0,1.0
-0.5783495145225821,-1.7128283354783507,0.843897470736155,2.0877582138103112,0.009904321899255053,-0.5464748402331363,-2.1170156837442193,0.0,0.0,1.0,1.0
0.6585012137353267,-1.1270736539840693,-1.1246830694996022,-0.5440788628299105,0.17372756270061418,0.24297564590500675,-1.4124283098905022,1.0,0.0,0.0,0.0
1.03705429811643,0.15914670247971663,-0.44198526059546517,0.3294720430014687,1.4500251160567086,-1.2116208100122394,-1.5361278467050363,1.0,1.0,0.0,1.0
0.10808557523792028,-0.5648756932705103,-0.08348960088330992,0.7909926762484603,1.9884677484370976,0.8135268642780703,1.4413635568714185,0.0,0.0,0.0,1.0
2.752612529379662,-0.7320709267529085,0.7234310662786325,1.2378251005904108,-1.201573242539491,-0.6079126099244397,-1.0824987810213003,1.0,0.0,1.0,1.0
-1.145977828632216,2.3607678803235013,-1.1358368548716655,-3.1721771449152096,1.5484498008910137,-0.3284487691670692,0.7070932436261113,0.0,1.0,0.0,0.0
-0.914580272940258,-0.8396167128227303,-0.9297538195638823,-2.0655580707243364,-0.7312763349502442,-2.0911449077549316,-0.45776366503663496,0.0,0.0,0.0,0.0
-0.47519946040971806,0.5101176645519929,-0.897563178893211,-1.2519033955103374,0.9476839996036073,-0.8964821139679175,0.5402892753564716,0.0,1.0,0.0,0.0
-1.258646996846389,1.4695793479251225,-0.9240010050571054,0.00026754509670767757,-0.8393717549302198,1.4282050300475564,-0.6891768534474279,0.0,1.0,0.0,1.0
-1.0678057999921595,-0.6880389828875924,1.4199124208754028,-1.0035511567150859,0.37984695553718606,0.910500623900485,1.9030487570895815,0.0,0.0,1.0,0.0
-2.086277056686945,-1.877536903056181,-1.4793729020467554,-0.6672863736295717,0.7592391485645368,-0.8474150179576353,-0.9955962205787782,0.0,0.0,0.0,0.0
-1.6203008718644416,0.07604132973719557,-0.6412911252312736,-0.9874288043353068,1.2411740970289582,-2.0384153750871787,1.4203307037158863,0.0,1.0,0.0,0.0
-0.6049941563133177,0.927239088637521,0.003190489349313097,1.1188566942023073,-0.7677412667109798,-1.3108978930706532,-0.7046677939078224,0.0,1.0,1.0,1.0
-1.273433117063134,-1.054040084083355,0.04259188677755432,1.550577758365742,1.5271330112280477,-1.186406459939866,-1.177260823489148,0.0,0.0,1.0,1.0
1.8756675995270844,0.5249523873468792,-0.918732365333753,-1.338976973279816,1.0567941715831097,0.8050945182555631,0.3079569247538011,1.0,0.0,0.0,0.0
-0.00451137074165886,2.030565041741129,0.025276236672134522,-1.165543537027924,-0.39866523323085157,1.5858336369861226,0.4653721662048895,1.0,1.0,0.0,0.0
0.5023712160403294,-1.465098532434465,-0.41225988022403837,-0.3498194046679347,-1.396233839142842,-1.5916939933265506,-1.215757332573327,0.0,0.0,0.0,0.0
0.7362406995849252,1.1584706129400733,-0.9421297925934349,-2.197044818508622,-1.1396602984197448,1.8537525223665514,1.349308238581664,1.0,1.0,0.0,0.0
1.5204805732367048,-1.3893695148183594,1.1210256055532108,-1.4298196700992674,-0.14642654503364916,-0.5770203066758164,1.092547459182889,1.0,0.0,1.0,0.0
2.2989290132651887,0.2971244914092349,1.1363963155464671,-1.2885253281649292,-1.1564780061211946,-1.9605284515847816,-0.8153586197386689,1.0,1.0,1.0,0.0
0.09891792369330854,-1.3931100071046325,-0.5748220660478336,-0.17364184108177805,1.4398588815743105,-0.025496031542553976,1.6857106520391265,0.0,0.0,0.0,1.0
-0.18552796410301042,1.377335370408196,-0.9002905617304205,-1.2752031301583076,0.6195404564746596,-2.175348593433406,1.0345555202559709,0.0,1.0,0.0,0.0
-1.4288016014101286,0.8156487691335924,-0.21792205400717146,1.1290287908271723,-2.033026569517402,0.6942070379829919,-1.1669385737496876,0.0,1.0,0.0,1.0
0.7634702463061811,1.8790444076880584,2.1882789981276263,-0.6255047024337801,-1.4813292466278307,-1.3390377584100026,-0.14377452735742902,1.0,1.0,1.0,0.0
0.001100532218540562,0.08610791304689569,1.2648004108471187,-1.2204555957990997,-0.3866533700212428,-0.6502467877875591,1.663428284996866,1.0,0.0,1.0,0.0
1.1294283994824987,-1.3998549443657557,1.220698084283241,1.038658851593327,-0.7569427913375233,1.3360215592087061,-0.7847829470686444,1.0,0.0,1.0,1.0
-1.3544438983095308,0.9697093647489338,-1.6360798753113146,-0.7726464485586733,1.3007086880997696,0.4466901849299648,0.35051505964363816,0.0,1.0,0.0,0.0
0.6415641609421239,-1.3202790873212547,-1.949986145113205,2.6445509172423365,-2.1116214518731233,0.3927858037136319,1.1371976130360213,1.0,0.0,0.0,1.0
2.8467148918001657,0.5869235547861893,-2.3362463351936134,-1.1199743781999374,-0.8244420126791421,0.7738511453797124,0.9484522757772575,1.0,1.0,0.0,0.0
0.8307369702160579,-0.27625891471533615,0.9735362683593906,0.8337224962536518,-0.806929686078511,0.14475045376314555,-0.8423564472684847,1.0,0.0,1.0,1.0
-0.528232749117602,-0.15630529219819433,-2.19513915489088,-0.5846489423036366,-2.1569766865582194,1.1757515865344057,-0.30011468025504273,0.0,1.0,0.0,1.0
0.15493354564493111,0.6721853158070397,1.9387913581987026,-0.33692925680711294,0.7313659505964781,-1.197442967064982,-0.6093152070621297,1.0,1.0,1.0,0.0
-1.474793014678994,2.231173667903119,-1.443141677751962,0.398756554192336,0.4334467194671937,0.64437019949943,-2.503933143928336,0.0,1.0,0.0,1.0
-2.6113947296508337,0.05346854299199155,-1.132873360403496,0.1926404514770701,-1.3045396658540058,0.5554423341893835,-0.5015884763842259,0.0,1.0,0.0,1.0
0.10413770409151102,-1.898889517382161,-0.9284903546924748,1.1817414798641708,-0.4134926574365725,-0.8278983453534328,1.137235091573436,1.0,0.0,0.0,1.0
0.5212309124194333,-1.6654946231814969,-1.368364607689418,-0.2975661555469161,2.143993138518612,1.41532834452829,-0.22665532551078205,1.0,0.0,0.0,0.0
-1.5470692406557194,1.665478810093747,1.8198340872534864,1.743178670311619,-0.29568690642356377,-1.3295544568091284,1.326394123087182,0.0,1.0,1.0,1.0
-1.9741325873685716,-0.5196186959312553,-1.6311599845619775,-1.2181306846282498,1.4448473195586065,-0.10671223157916976,1.0727352104798045,0.0,1.0,0.0,0.0
0.803645261911698,-0.4811633329776655,-0.6972124390011635,1.6066867009344574,-1.1781635722475003,-1.447480484978104,0.6718152568615807,1.0,0.0,0.0,1.0
-0.7929714596703847,-0.47542242768056564,1.1079974064840428,1.8766456786216112,1.266261017229048,-0.7076762542129196,0.6690520954196207,0.0,0.0,1.0,1.0
1.191981071530561,-0.035167624570731526,0.29557949497025426,-0.6374659678826137,0.6439752950762477,0.8635818807243782,0.323739298439256,1.0,1.0,1.0,1.0
1.340216082757653,0.7346304434189419,1.662830194350065,0.8019382914014475,0.48243686630524674,1.288068861175557,0.6776590954504405,1.0,1.0,1.0,1.0
-0.459431306736637,-1.089791492320443,1.4756979131992025,2.3798920327762834,-0.04379845043474884,-0.332130339962297,-2.4875873596904725,0.0,0.0,1.0,1.0
0.15929100071790325,-1.5980885814090744,2.119782343196368,1.46079134902961,-0.0032600750006314128,-0.23511616962262405,-1.1249692493127998,0.0,0.0,1.0,1.0
0.1995519692871356,1.4962863166423719,0.7564669028818946,-1.0971879602961219,1.072913415633046,-0.4920989255736211,-2.6612932671744587,0.0,1.0,1.0,0.0
0.02140369272033571,0.6856702197951098,0.6086844216698863,-1.975437240216099,-1.7611928786728732,-0.006622484368247417,0.8753031532224019,0.0,0.0,1.0,0.0
1.2270162766297834,1.1934388942661283,1.888167062711795,1.4656845565934447,2.199511317231577,1.0881644804239472,1.780937002284417,1.0,1.0,1.0,1.0
1.1204398405966072,-0.7113709553527908,1.5383387487377655,0.8086513349578989,2.050846070808471,-0.8232825099179828,1.321597510175613,1.0,0.0,1.0,0.0
0.8582169315071505,-2.0106780421438164,1.2146693140006581,0.11471991004011228,-1.992440995831274,0.5723833630551656,-0.6621275074638029,1.0,0.0,1.0,1.0
